句子编号,情感极性,情感类型,情感强度,情感关键词,Intensity_norm,Intensity_polarized,Polarity_num,Emotional Types,Neutral_Polarity,Positive_Polarity,Negative_Polarity,小说编号
252,正,惊讶,7,"树孩, 听见, 说话声",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
253,正,惊讶,7,"树孩, 发现, 萤火虫",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
254,正,惊讶,7,"树孩, 看清, 萤火虫长相",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
255,正,回忆,5,"黄杨, 回忆, 萤火虫",0.5,0.5,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
256,正,惊讶,6,"树孩, 第一次, 看清萤火虫",0.625,0.625,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
257,正,欢乐,5,"萤火虫, 照亮, 树孩脸",0.5,0.5,1.0,Joy,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
258,正,欢乐,5,"萤火虫, 和树孩, 打招呼",0.5,0.5,1.0,Joy,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
259,正,好奇,6,"树孩, 问萤火虫, 在这里原因",0.625,0.625,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
260,正,欢乐,6,"萤火虫, 笑树孩, 生气",0.625,0.625,1.0,Joy,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
261,正,好奇,6,"树孩, 问萤火虫, 等他原因",0.625,0.625,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
262,正,欣赏,6,"萤火虫, 微笑, 注视树孩",0.625,0.625,1.0,Tru,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
263,负,困惑,6,"树孩, 不理解, 萤火虫话",0.625,-0.625,2.0,Anx,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
264,负,恐惧,6,"树孩, 不喜欢, 周围黑暗",0.625,-0.625,2.0,Fear,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
265,正,希望,6,"树孩, 想, 萤火虫话",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
266,正,回忆,5,"树孩, 想起, 阳光月光",0.5,0.5,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
267,正,惊讶,8,"锦缎盒子, 打开, 亮光射进",0.875,0.875,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
268,正,告别,6,"萤火虫, 道别, 树孩",0.625,0.625,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
269,正,惊讶,6,"树孩, 看见, 木雕店老板",0.625,0.625,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
270,正,惊讶,6,"树孩, 看见, 小女孩芊芊",0.625,0.625,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
271,正,惊讶,6,"树孩, 来到, 木雕商店",0.625,0.625,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
272,正,欣赏,7,"老板, 看着树孩, 眉开眼笑",0.75,0.75,1.0,Tru,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
273,正,赞美,7,"芊芊, 说, 树孩雕得好",0.75,0.75,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
274,负,悲伤,8,"树孩, 重新, 被黑暗包围",0.875,-0.875,2.0,Sad,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
275,正,决心,6,"老板, 决定, 树孩放店堂中央",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
276,正,惊讶,6,"树孩, 成, 镇店之宝",0.625,0.625,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
277,正,惊讶,6,"树孩, 被放, 店堂中央",0.625,0.625,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
278,正,惊讶,5,"黄杨木, 不名贵, 放店堂中央",0.5,0.5,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
279,正,欣赏,6,"树孩, 成为, 展品",0.625,0.625,1.0,Tru,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
280,正,欣赏,6,"顾客, 停留, 树孩面前",0.625,0.625,1.0,Tru,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
281,正,欣赏,5,"树孩, 看人, 人看树孩",0.5,0.5,1.0,Tru,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
282,中,,4,"顾客, 无视, 树孩",0.375,0.0,0.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
283,正,期待,5,"树孩, 和人, 对视",0.5,0.5,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
284,负,厌恶,6,"树孩, 听见, 贪婪议论",0.625,-0.625,2.0,Disg,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
285,负,失望,5,"顾客, 说, 树孩不会说话",0.5,-0.5,2.0,Disap,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
286,负,失望,5,"顾客, 说, 树孩是木头",0.5,-0.5,2.0,Disap,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
287,正,期待,6,"树孩, 期待, 芊芊目光",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
288,正,欢乐,6,"芊芊, 欣赏, 树孩",0.625,0.625,1.0,Joy,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
289,正,信任,6,"树孩, 知道, 芊芊微笑意义",0.625,0.625,1.0,Tru,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
290,正,期待,6,"树孩, 想回答, 芊芊",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
291,正,期待,6,"芊芊, 想, 把树孩带回家",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
292,负,失望,6,"芊芊, 请求, 被父亲拒绝",0.625,-0.625,2.0,Disap,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
293,正,理解,5,"树孩, 懂, 芊芊沮丧",0.5,0.5,1.0,Tru,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
294,负,失望,6,"芊芊, 脸上, 沮丧失望",0.625,-0.625,2.0,Disap,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
295,正,期待,6,"芊芊, 说, 再来看树孩",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
296,负,失望,6,"树孩, 想, 和木雕交流",0.625,-0.625,2.0,Disap,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
297,正,欢乐,6,"老鼠, 看见, 树孩",0.625,0.625,1.0,Joy,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
298,正,惊讶,7,"老鼠, 紧张, 盯着树孩",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
299,正,欢乐,6,"树孩, 笑老鼠滑稽相",0.625,0.625,1.0,Joy,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
300,正,惊讶,7,"老鼠, 说, 树孩像活的",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
301,正,欢乐,6,"树孩, 笑老鼠狼狈相",0.625,0.625,1.0,Joy,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
302,正,惊讶,7,"树孩, 和老鼠, 说话",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
303,正,好奇,6,"树孩, 想, 老鼠问题",0.625,0.625,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
304,正,好奇,6,"树孩, 不懂, 为何是镇店之宝",0.625,0.625,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
305,正,思考,5,"树孩, 想, 在这里想什么",0.5,0.5,1.0,Calm,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
306,正,回忆,6,"树孩, 想, 山林山火",0.625,0.625,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
307,正,欢乐,6,"老鼠, 说, 和树孩做朋友",0.625,0.625,1.0,Joy,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
308,正,欢乐,6,"老鼠, 和树孩, 说话",0.625,0.625,1.0,Joy,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
309,正,期待,5,"老鼠, 告诉树孩, 事情",0.5,0.5,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
310,正,平静,5,"树孩, 日子, 一天一天过去",0.5,0.5,1.0,Calm,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
311,正,惊讶,7,"树孩, 听见, 两人对话",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
312,负,悲伤,8,"树孩, 听见, 雕刻家病重",0.875,-0.875,2.0,Sad,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
313,负,悲伤,8,"树孩, 心里, 轰鸣撞击",0.875,-0.875,2.0,Sad,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
314,负,悲伤,8,"树孩, 担心, 雕刻家病情",0.875,-0.875,2.0,Sad,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
315,正,惊讶,7,"树孩, 发现, 春芽儿来了",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
316,负,悲伤,8,"树孩, 发现, 春芽儿变化",0.875,-0.875,2.0,Sad,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
317,正,惊讶,7,"春芽儿, 凝视, 树孩",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
318,正,悲伤,7,"树孩, 高兴, 伤心",0.75,0.75,1.0,Sad,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
319,负,悲伤,8,"春芽儿, 告诉, 雕刻家去世",0.875,-0.875,2.0,Sad,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
320,负,悲伤,8,"树孩, 发现, 自己眼角泪水",0.875,-0.875,2.0,Sad,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
321,正,关心,5,"春芽儿, 想为树孩, 擦拭泪水",0.5,0.5,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
322,负,悲伤,8,"树孩, 眼角, 泪水变珠子",0.875,-0.875,2.0,Sad,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
323,负,悲伤,9,"树孩, 心, 被淹没在悲伤中",1.0,-1.0,2.0,Sad,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
324,正,希望,6,"树孩, 想, 雕刻家还在某处",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
325,正,惊讶,6,"芊芊, 发现, 春芽儿凝视树孩",0.625,0.625,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
326,正,信任,5,"春芽儿, 告诉, 芊芊树孩来历",0.5,0.5,1.0,Tru,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
327,正,信任,5,"芊芊, 惊讶, 春芽儿身份",0.5,0.5,1.0,Tru,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
328,正,惊讶,7,"芊芊, 瞪大眼睛, 听故事",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
329,正,关心,6,"芊芊, 关心, 雕刻家病情",0.625,0.625,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
330,正,回忆,6,"春芽儿, 说, 雕刻家惦记树孩",0.625,0.625,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
331,正,信任,6,"春芽儿, 说, 树孩有感情",0.625,0.625,1.0,Tru,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
332,正,惊讶,7,"芊芊, 惊讶, 树孩会伤心",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
333,正,惊讶,7,"芊芊, 发现, 树孩眼角泪珠",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
334,正,惊讶,7,"芊芊, 发现, 树孩眼角泪珠",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
335,正,惊讶,7,"芊芊, 叫, 树孩流眼泪",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
336,正,惊讶,7,"老板, 走到, 树孩面前",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
337,正,惊讶,7,"老板, 看, 树孩脸上泪珠",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
338,正,关心,6,"老板, 擦去, 树孩脸上泪水",0.625,0.625,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
339,正,惊讶,7,"老板, 说, 怎么会是眼泪",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
340,正,惊讶,7,"树孩, 听见, 黑黑叫声",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
341,正,激动,7,"黑黑, 走到, 树孩柜子前",0.75,0.75,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
342,正,激动,7,"黑黑, 告诉, 树孩雕刻家去世",0.75,0.75,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
343,正,沉默,5,"树孩, 默默看, 黑黑",0.5,0.5,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
344,正,惊讶,6,"芊芊, 惊奇, 黑黑和树孩说话",0.625,0.625,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
345,正,关心,5,"芊芊, 对春芽儿说, 常来看树孩",0.5,0.5,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
346,正,期待,6,"黑黑, 对树孩说, 会再来看",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
347,正,期待,5,"树孩, 目光, 能看到大门口",0.5,0.5,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
348,正,惊讶,6,"树孩, 见过, 胡须男",0.625,0.625,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
349,正,惊讶,6,"白发老妇人, 走进店堂",0.625,0.625,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
350,正,惊讶,7,"白发老妇人, 看见树孩, 惊奇",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
351,正,欣赏,6,"白发老妇人, 久久站, 树孩面前",0.625,0.625,1.0,Tru,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
352,正,惊讶,7,"树孩, 奇怪, 白发老妇人反应",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
353,正,惊讶,7,"树孩, 给白发老妇人, 起名字",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
354,正,惊讶,7,"树孩, 听到, 小宝驹名字",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
355,正,惊讶,7,"白发老妇人, 喊, 小宝驹名字",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
356,正,惊讶,7,"伙计, 奇怪, 白发老妇人行为",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
357,负,鄙视,5,"伙计, 觉得, 白发老妇人精神不正常",0.5,-0.5,2.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
358,正,期待,6,"白发老妇人, 问, 树孩是否可卖",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
359,正,惊讶,7,"芊芊, 奇怪, 白发老妇人行为",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
360,正,惊讶,6,"胡须男, 看见, 树孩像儿子",0.625,0.625,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
361,正,惊讶,7,"胡须男, 发现, 树孩像儿子",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
362,正,感动,6,"白发老妇人, 轻声轻气地说, 带小宝驹回家",0.625,0.625,1.0,Grat,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
363,正,感动,6,"白发老妇人, 看着树孩, 深情呼唤",0.625,0.625,1.0,Grat,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
364,正,期待,6,"树孩, 从芊芊目光中, 看到询问",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
365,正,期待,6,"胡须男, 问, 树孩价格",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
366,正,善良,7,"芊芊, 说, 把树孩借给白发老人",0.75,0.75,1.0,Grat,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
367,正,决定,6,"胡须男, 说, 明天再来请树孩",0.625,0.625,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
368,正,决定,6,"胡须男, 说, 付钱接树孩回家",0.625,0.625,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
369,正,善良,7,"胡须男, 说, 母亲心情好送还树孩",0.75,0.75,1.0,Grat,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
370,正,期待,6,"芊芊父亲, 答应, 树孩寄放",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
371,正,决定,6,"胡须男, 说, 付钱接树孩",0.625,0.625,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
372,中,,4,"树孩, 听不懂, 说话",0.375,0.0,0.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
373,负,不舍,6,"芊芊, 看树孩, 一脸不舍",0.625,-0.625,2.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
374,负,困惑,6,"树孩, 想, 钱是什么",0.625,-0.625,2.0,Anx,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
375,负,困惑,7,"树孩, 不明白, 自己变钱",0.75,-0.75,2.0,Anx,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
376,正,期待,6,"白发老妇人, 依依不舍看树孩",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
377,正,安慰,6,"芊芊, 安慰白发老妇人",0.625,0.625,1.0,Calm,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
378,正,宁静,5,"月光, 照在, 展柜前地面",0.5,0.5,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
379,正,欢乐,6,"老鼠, 叽叽喳喳, 欢闹",0.625,0.625,1.0,Joy,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
380,正,惊讶,7,"灰老鼠, 说, 树孩是最后一夜",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
381,负,无奈,5,"树孩, 叹气, 被人摆布",0.5,-0.5,2.0,Disap,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
382,正,期待,6,"树孩, 问老鼠, 有什么办法",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
383,正,欢乐,5,"树孩, 笑老鼠提议",0.5,0.5,1.0,Joy,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
384,负,拒绝,5,"树孩, 拒绝, 藏老鼠洞里",0.5,-0.5,2.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
385,正,惊讶,7,"树孩, 听见奇怪声音",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
386,正,惊讶,7,"树孩, 发现黑影",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
387,正,惊讶,7,"树孩, 想, 蒙面人来偷自己",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
388,正,惊讶,7,"树孩, 想, 老鼠匆忙逃命",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
389,正,惊讶,7,"树孩, 发现蒙面人",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
390,正,惊讶,7,"树孩, 感觉蒙面人目光熟悉",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
391,正,紧张,7,"树孩, 紧张, 蒙面人偷自己",0.75,0.75,1.0,Anx,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
392,正,惊讶,7,"树孩, 看明白, 老鼠行动",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
393,正,紧张,7,"蒙面人, 慌张爬天花板",0.75,0.75,1.0,Anx,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
394,正,欢乐,6,"老鼠, 回到树孩展柜上",0.625,0.625,1.0,Joy,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
395,正,欢乐,6,"老鼠, 得意, 说干得漂亮",0.625,0.625,1.0,Joy,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
396,正,惊讶,7,"伙计, 看见树孩微笑",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
397,正,期待,6,"树孩, 要离开木雕商店",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
398,正,怀念,5,"树孩, 想起, 金黄色锦缎盒",0.5,0.5,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
399,正,期待,6,"芊芊, 说, 树孩陪老奶奶几天",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
400,正,关心,5,"芊芊, 忍不住, 说一句话",0.5,0.5,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
401,正,安慰,6,"胡须男, 安慰, 树孩到白发家被珍惜",0.625,0.625,1.0,Calm,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
402,正,期待,6,"胡须男, 说, 白发奶奶盼树孩",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
403,正,期待,6,"锦缎盒子, 打开",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
404,正,期待,6,"芊芊父亲, 捧起树孩放盒子",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
405,正,告别,5,"树孩, 知道, 老鼠道别",0.5,0.5,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
406,正,期待,6,"树孩, 被黑暗包围",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
407,正,期待,5,"树孩, 想, 萤火虫",0.5,0.5,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
408,负,失望,5,"树孩, 没看见, 萤火虫",0.5,-0.5,2.0,Disap,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
409,正,希望,6,"树孩, 耳畔, 响起萤火虫声音",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
410,正,平静,5,"树孩, 感觉盒子在动",0.5,0.5,1.0,Calm,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
411,正,期待,5,"树孩, 听见流水声",0.5,0.5,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
412,正,期待,6,"树孩, 想, 要去的地方",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
413,正,惊讶,7,"树孩, 看见, 白发奶奶",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
414,正,欢乐,6,"白发奶奶, 眉开眼笑",0.625,0.625,1.0,Joy,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
415,正,关心,5,"胡须男, 说, 树孩放床头柜",0.5,0.5,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
416,正,期待,6,"胡须男, 把树孩放床头柜",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
417,正,惊讶,7,"树孩, 看见, 金绒毛",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
418,正,惊讶,7,"白发奶奶, 对金绒毛说, 小宝驹回来",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
419,正,惊讶,7,"金绒毛, 说, 长得像小宝驹",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
420,正,友好,5,"树孩, 和金绒毛打招呼",0.5,0.5,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
421,正,友好,5,"树孩, 和金绒毛打招呼",0.5,0.5,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
422,正,惊讶,7,"金绒毛, 说, 木头人别骗人",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
423,正,期待,6,"胡须男, 安慰白发奶奶",0.625,0.625,1.0,Hop,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
424,正,关心,6,"胡须男, 对白发奶奶说保重身体",0.625,0.625,1.0,,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
425,正,惊讶,7,"树孩, 发现, 白发奶奶变化",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
426,正,惊讶,7,"树孩, 发现, 白发奶奶目光不离自己",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
427,正,惊讶,7,"树孩, 奇怪, 人头发一夜变白",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
428,正,惊讶,7,"白发奶奶, 解释, 一夜白头",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
429,正,欢乐,6,"白发奶奶, 拍着树孩肩膀说话",0.625,0.625,1.0,Joy,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
430,正,欢乐,6,"白发奶奶, 破涕为笑",0.625,0.625,1.0,Joy,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
431,正,惊讶,7,"树孩, 奇怪, 白发奶奶不理金绒毛",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
432,正,惊讶,7,"金绒毛, 想提醒白发奶奶",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
433,正,惊讶,7,"白发奶奶, 和树孩说话, 不理金绒毛",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
434,正,惊讶,7,"树孩, 答金绒毛, 没什么好得意",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
435,正,惊讶,7,"树孩, 问金绒毛, 为什么不像",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
436,正,惊讶,7,"树孩, 说, 自己不会爬树捉迷藏",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
437,正,惊讶,7,"树孩, 惊奇, 金绒毛闻出自己烧焦",0.75,0.75,1.0,Surp,0.0039931545921277,0.7527096406160867,0.2432972047917855,B14
